_id,session,run,meanScore,maxScore,alpha,gamma,exploreRate,batchSize,bufferSize
647d6993d7cd68e7e47b7992,5,514,18.97,73,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b7993,5,515,19.05,73,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b7994,5,516,19.08,73,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b7995,5,517,19.06,73,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b7996,5,518,18.81,73,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b7997,5,519,19,73,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b7998,5,520,19,73,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b7999,5,521,18.86,73,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b799a,5,522,19.31,73,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b799b,5,523,19.36,73,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b799c,5,524,18.91,73,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b799d,5,525,18.87,73,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b799e,5,526,18.9,73,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b799f,5,527,18.96,73,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b79a0,5,528,19,73,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b79a1,5,529,18.99,73,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b79a2,5,530,18.89,73,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b79a3,5,531,18.87,73,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b79a4,5,532,18.8,73,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b79a5,5,533,18.62,73,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b79a6,5,534,18.41,73,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b79a7,5,535,18.6,73,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b79a8,5,536,18.55,73,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b79a9,5,537,18.52,73,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b79aa,5,538,18.73,73,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b79ab,5,539,18.83,73,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b79ac,5,540,18.88,73,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b79ad,5,541,18.87,73,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b79ae,5,542,18.9,73,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b79af,5,543,18.95,73,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b79b0,5,544,19.02,73,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b79b1,5,545,18.97,73,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b79b2,5,546,19.01,73,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b79b3,5,547,19.01,73,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b79b4,5,548,19.19,73,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b79b5,5,549,19.18,73,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b79b6,5,550,19.16,73,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b79b7,5,551,19.12,73,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b79b8,5,552,19.33,73,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b79b9,5,553,19.32,73,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b79ba,5,554,19.19,73,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b79bb,5,555,19.23,73,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b79bc,5,556,19.24,73,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b79bd,5,557,19.24,73,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b79be,5,558,19.27,73,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b79bf,5,559,19.33,73,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b79c0,5,560,19.35,73,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b79c1,5,561,19.23,73,0.01,0.8,48.99999999999999,40,10000
647d6993d7cd68e7e47b79c2,5,562,19.24,73,0.01,0.8,48.99999999999999,40,10000
647d6993d7cd68e7e47b79c3,5,563,19.09,73,0.01,0.8,48.99999999999999,40,10000
647d6993d7cd68e7e47b79c4,5,564,19.13,73,0.01,0.8,48.99999999999999,40,10000
647d6993d7cd68e7e47b79c5,5,565,19.24,73,0.01,0.8,48.99999999999999,40,10000
647d6993d7cd68e7e47b79c6,5,566,19.18,73,0.01,0.8,48.99999999999999,40,10000
647d6993d7cd68e7e47b79c7,5,567,19.5,73,0.01,0.8,48.99999999999999,40,10000
647d6994d7cd68e7e47b79c8,5,568,19.39,73,0.01,0.8,48.99999999999999,40,10000
647d6994d7cd68e7e47b79c9,5,569,19.37,73,0.01,0.8,48.99999999999999,40,10000
647d6994d7cd68e7e47b79ca,5,570,19.32,73,0.01,0.8,48.99999999999999,40,10000
647d6994d7cd68e7e47b79cb,5,571,19.27,73,0.01,0.8,48.99999999999999,40,10000
647d6994d7cd68e7e47b79cc,5,572,19.21,73,0.01,0.8,48.99999999999999,40,10000
647d6994d7cd68e7e47b79cd,5,573,19.04,73,0.01,0.8,48.99999999999999,40,10000
647d6994d7cd68e7e47b79ce,5,574,18.97,73,0.01,0.8,48.99999999999999,40,10000
647d6994d7cd68e7e47b79cf,5,575,19.08,73,0.01,0.8,48.99999999999999,40,10000
647d6994d7cd68e7e47b79d0,5,576,18.45,69,0.01,0.8,48.99999999999999,40,10000
647d6994d7cd68e7e47b79d1,5,577,18.44,69,0.01,0.8,48.99999999999999,40,10000
647d6994d7cd68e7e47b79d2,5,578,18.16,69,0.01,0.8,48.99999999999999,40,10000
647d6994d7cd68e7e47b79d3,5,579,18.16,69,0.01,0.8,48.99999999999999,40,10000
647d6994d7cd68e7e47b79d4,5,580,18.1,69,0.01,0.8,48.99999999999999,40,10000
647d6994d7cd68e7e47b79d5,5,581,18.03,69,0.01,0.8,34.29999999999999,40,10000
647d6994d7cd68e7e47b79d6,5,582,17.92,69,0.01,0.8,34.29999999999999,40,10000
647d6994d7cd68e7e47b79d7,5,583,17.92,69,0.01,0.8,34.29999999999999,40,10000
647d6994d7cd68e7e47b79d8,5,584,17.84,69,0.01,0.8,34.29999999999999,40,10000
647d6994d7cd68e7e47b79d9,5,585,17.29,58,0.01,0.8,34.29999999999999,40,10000
647d6994d7cd68e7e47b79da,5,586,17.27,58,0.01,0.8,34.29999999999999,40,10000
647d6994d7cd68e7e47b79db,5,587,17.27,58,0.01,0.8,34.29999999999999,40,10000
647d6994d7cd68e7e47b79dc,5,588,17.1,58,0.01,0.8,34.29999999999999,40,10000
647d6994d7cd68e7e47b79dd,5,589,17.09,58,0.01,0.8,34.29999999999999,40,10000
647d6994d7cd68e7e47b79de,5,590,17.07,58,0.01,0.8,34.29999999999999,40,10000
647d6994d7cd68e7e47b79df,5,591,16.89,58,0.01,0.8,34.29999999999999,40,10000
647d6994d7cd68e7e47b79e0,5,592,16.92,58,0.01,0.8,34.29999999999999,40,10000
647d6994d7cd68e7e47b79e1,5,593,16.73,58,0.01,0.8,34.29999999999999,40,10000
647d6994d7cd68e7e47b79e2,5,594,16.7,58,0.01,0.8,34.29999999999999,40,10000
647d6994d7cd68e7e47b79e3,5,595,16.67,58,0.01,0.8,34.29999999999999,40,10000
647d6994d7cd68e7e47b79e4,5,596,16.58,58,0.01,0.8,34.29999999999999,40,10000
647d6994d7cd68e7e47b79e5,5,597,16.53,58,0.01,0.8,34.29999999999999,40,10000
647d6994d7cd68e7e47b79e6,5,598,16.45,58,0.01,0.8,34.29999999999999,40,10000
647d6994d7cd68e7e47b79e7,5,599,16.52,58,0.01,0.8,34.29999999999999,40,10000
647d6994d7cd68e7e47b79e8,5,600,16.55,58,0.01,0.8,34.29999999999999,40,10000
647d6994d7cd68e7e47b79e9,5,601,16.52,58,0.01,0.8,24.00999999999999,40,10000
647d6994d7cd68e7e47b79ea,5,602,16.5,58,0.01,0.8,24.00999999999999,40,10000
647d6994d7cd68e7e47b79eb,5,603,16.35,58,0.01,0.8,24.00999999999999,40,10000
647d6994d7cd68e7e47b79ec,5,604,16.2,58,0.01,0.8,24.00999999999999,40,10000
647d6994d7cd68e7e47b79ed,5,605,15.82,58,0.01,0.8,24.00999999999999,40,10000
647d6994d7cd68e7e47b79ee,5,606,15.79,58,0.01,0.8,24.00999999999999,40,10000
647d6994d7cd68e7e47b79ef,5,607,15.74,58,0.01,0.8,24.00999999999999,40,10000
647d6994d7cd68e7e47b79f0,5,608,15.63,58,0.01,0.8,24.00999999999999,40,10000
647d6994d7cd68e7e47b79f1,5,609,15.64,58,0.01,0.8,24.00999999999999,40,10000
647d6994d7cd68e7e47b79f2,5,610,15.63,58,0.01,0.8,24.00999999999999,40,10000
647d6994d7cd68e7e47b79f3,5,611,15.62,58,0.01,0.8,24.00999999999999,40,10000
647d6994d7cd68e7e47b79f4,5,612,15.64,58,0.01,0.8,24.00999999999999,40,10000
647d6994d7cd68e7e47b79f5,5,613,15.61,58,0.01,0.8,24.00999999999999,40,10000
647d6994d7cd68e7e47b79f6,5,614,15.17,58,0.01,0.8,24.00999999999999,40,10000
647d6994d7cd68e7e47b79f7,5,615,15.07,58,0.01,0.8,24.00999999999999,40,10000
647d6994d7cd68e7e47b79f8,5,616,15.12,58,0.01,0.8,24.00999999999999,40,10000
647d6994d7cd68e7e47b79f9,5,617,15.07,58,0.01,0.8,24.00999999999999,40,10000
647d6994d7cd68e7e47b79fa,5,618,15.08,58,0.01,0.8,24.00999999999999,40,10000
647d6994d7cd68e7e47b79fb,5,619,14.91,58,0.01,0.8,24.00999999999999,40,10000
647d6994d7cd68e7e47b79fc,5,620,14.85,58,0.01,0.8,24.00999999999999,40,10000
647d6994d7cd68e7e47b79fd,5,621,14.86,58,0.01,0.8,16.806999999999995,40,10000
647d6994d7cd68e7e47b79fe,5,622,14.38,42,0.01,0.8,16.806999999999995,40,10000
647d6994d7cd68e7e47b79ff,5,623,14.25,42,0.01,0.8,16.806999999999995,40,10000
647d6994d7cd68e7e47b7a00,5,624,14.25,42,0.01,0.8,16.806999999999995,40,10000
647d6994d7cd68e7e47b7a01,5,625,14.25,42,0.01,0.8,16.806999999999995,40,10000
647d6994d7cd68e7e47b7a02,5,626,14.17,42,0.01,0.8,16.806999999999995,40,10000
647d6994d7cd68e7e47b7a03,5,627,14.13,42,0.01,0.8,16.806999999999995,40,10000
647d6994d7cd68e7e47b7a04,5,628,14.12,42,0.01,0.8,16.806999999999995,40,10000
647d6994d7cd68e7e47b7a05,5,629,14.12,42,0.01,0.8,16.806999999999995,40,10000
647d6994d7cd68e7e47b7a06,5,630,14.04,42,0.01,0.8,16.806999999999995,40,10000
647d6994d7cd68e7e47b7a07,5,631,13.96,42,0.01,0.8,16.806999999999995,40,10000
647d6994d7cd68e7e47b7a08,5,632,13.98,42,0.01,0.8,16.806999999999995,40,10000
647d6994d7cd68e7e47b7a09,5,633,13.99,42,0.01,0.8,16.806999999999995,40,10000
647d6994d7cd68e7e47b7a0a,5,634,13.98,42,0.01,0.8,16.806999999999995,40,10000
647d6994d7cd68e7e47b7a0b,5,635,13.69,42,0.01,0.8,16.806999999999995,40,10000
647d6994d7cd68e7e47b7a0c,5,636,13.73,42,0.01,0.8,16.806999999999995,40,10000
647d6994d7cd68e7e47b7a0d,5,637,13.73,42,0.01,0.8,16.806999999999995,40,10000
647d6994d7cd68e7e47b7a0e,5,638,13.46,42,0.01,0.8,16.806999999999995,40,10000
647d6994d7cd68e7e47b7a0f,5,639,13.36,42,0.01,0.8,16.806999999999995,40,10000
647d6994d7cd68e7e47b7a10,5,640,13.3,42,0.01,0.8,16.806999999999995,40,10000
647d6994d7cd68e7e47b7a11,5,641,13.27,42,0.01,0.8,11.764899999999995,40,10000
647d6994d7cd68e7e47b7a12,5,642,13.23,42,0.01,0.8,11.764899999999995,40,10000
647d6994d7cd68e7e47b7a13,5,643,13.16,42,0.01,0.8,11.764899999999995,40,10000
647d6994d7cd68e7e47b7a14,5,644,13.07,42,0.01,0.8,11.764899999999995,40,10000
647d6994d7cd68e7e47b7a15,5,645,13.09,42,0.01,0.8,11.764899999999995,40,10000
647d6994d7cd68e7e47b7a16,5,646,12.95,42,0.01,0.8,11.764899999999995,40,10000
647d6994d7cd68e7e47b7a17,5,647,12.86,42,0.01,0.8,11.764899999999995,40,10000
647d6994d7cd68e7e47b7a18,5,648,12.69,42,0.01,0.8,11.764899999999995,40,10000
647d6994d7cd68e7e47b7a19,5,649,12.66,42,0.01,0.8,11.764899999999995,40,10000
647d6994d7cd68e7e47b7a1a,5,650,12.64,42,0.01,0.8,11.764899999999995,40,10000
647d6994d7cd68e7e47b7a1b,5,651,12.6,42,0.01,0.8,11.764899999999995,40,10000
647d6994d7cd68e7e47b7a1c,5,652,12.34,42,0.01,0.8,11.764899999999995,40,10000
647d6994d7cd68e7e47b7a1d,5,653,12.3,42,0.01,0.8,11.764899999999995,40,10000
647d6994d7cd68e7e47b7a1e,5,654,12.31,42,0.01,0.8,11.764899999999995,40,10000
647d6994d7cd68e7e47b7a1f,5,655,12.19,42,0.01,0.8,11.764899999999995,40,10000
647d6994d7cd68e7e47b7a20,5,656,12.14,42,0.01,0.8,11.764899999999995,40,10000
647d6994d7cd68e7e47b7a21,5,657,11.99,42,0.01,0.8,11.764899999999995,40,10000
647d6994d7cd68e7e47b7a22,5,658,11.93,42,0.01,0.8,11.764899999999995,40,10000
647d6994d7cd68e7e47b7a23,5,659,11.86,42,0.01,0.8,11.764899999999995,40,10000
647d6994d7cd68e7e47b7a24,5,660,11.82,42,0.01,0.8,11.764899999999995,40,10000
647d6994d7cd68e7e47b7a25,5,661,11.82,42,0.01,0.8,8.235429999999996,40,10000
647d6994d7cd68e7e47b7a26,5,662,11.79,42,0.01,0.8,8.235429999999996,40,10000
647d6994d7cd68e7e47b7a27,5,663,11.76,42,0.01,0.8,8.235429999999996,40,10000
647d6994d7cd68e7e47b7a28,5,664,11.7,42,0.01,0.8,8.235429999999996,40,10000
647d6994d7cd68e7e47b7a29,5,665,11.58,42,0.01,0.8,8.235429999999996,40,10000
647d6994d7cd68e7e47b7a2a,5,666,11.55,42,0.01,0.8,8.235429999999996,40,10000
647d6994d7cd68e7e47b7a2b,5,667,11.23,24,0.01,0.8,8.235429999999996,40,10000
647d6994d7cd68e7e47b7a2c,5,668,11.19,24,0.01,0.8,8.235429999999996,40,10000
647d6994d7cd68e7e47b7a2d,5,669,11.2,24,0.01,0.8,8.235429999999996,40,10000
647d6994d7cd68e7e47b7a2e,5,670,11.19,24,0.01,0.8,8.235429999999996,40,10000
647d6994d7cd68e7e47b7a2f,5,671,11.14,24,0.01,0.8,8.235429999999996,40,10000
647d6994d7cd68e7e47b7a30,5,672,11.11,24,0.01,0.8,8.235429999999996,40,10000
647d6994d7cd68e7e47b7a31,5,673,11.08,24,0.01,0.8,8.235429999999996,40,10000
647d6994d7cd68e7e47b7a32,5,674,11.08,24,0.01,0.8,8.235429999999996,40,10000
647d6994d7cd68e7e47b7a33,5,675,10.96,21,0.01,0.8,8.235429999999996,40,10000
647d6994d7cd68e7e47b7a34,5,676,10.97,21,0.01,0.8,8.235429999999996,40,10000
647d6994d7cd68e7e47b7a35,5,677,10.86,19,0.01,0.8,8.235429999999996,40,10000
647d6994d7cd68e7e47b7a36,5,678,10.84,19,0.01,0.8,8.235429999999996,40,10000
647d6994d7cd68e7e47b7a37,5,679,10.83,19,0.01,0.8,8.235429999999996,40,10000
647d6994d7cd68e7e47b7a38,5,680,10.79,19,0.01,0.8,8.235429999999996,40,10000
647d6994d7cd68e7e47b7a39,5,681,10.8,19,0.01,0.8,5.764800999999997,40,10000
647d6994d7cd68e7e47b7a3a,5,682,10.76,19,0.01,0.8,5.764800999999997,40,10000
647d6994d7cd68e7e47b7a3b,5,683,10.75,19,0.01,0.8,5.764800999999997,40,10000
647d6994d7cd68e7e47b7a3c,5,684,10.74,19,0.01,0.8,5.764800999999997,40,10000
647d6994d7cd68e7e47b7a3d,5,685,10.7,19,0.01,0.8,5.764800999999997,40,10000
647d6994d7cd68e7e47b7a3e,5,686,10.69,19,0.01,0.8,5.764800999999997,40,10000
647d6994d7cd68e7e47b7a3f,5,687,10.64,19,0.01,0.8,5.764800999999997,40,10000
647d6994d7cd68e7e47b7a40,5,688,10.65,19,0.01,0.8,5.764800999999997,40,10000
647d6994d7cd68e7e47b7a41,5,689,10.63,19,0.01,0.8,5.764800999999997,40,10000
647d6994d7cd68e7e47b7a42,5,690,10.58,19,0.01,0.8,5.764800999999997,40,10000
647d6994d7cd68e7e47b7a43,5,691,10.57,19,0.01,0.8,5.764800999999997,40,10000
647d6994d7cd68e7e47b7a44,5,692,10.53,19,0.01,0.8,5.764800999999997,40,10000
647d6994d7cd68e7e47b7a45,5,693,10.5,19,0.01,0.8,5.764800999999997,40,10000
647d6994d7cd68e7e47b7a46,5,694,10.47,19,0.01,0.8,5.764800999999997,40,10000
647d6994d7cd68e7e47b7a47,5,695,10.42,19,0.01,0.8,5.764800999999997,40,10000
647d6994d7cd68e7e47b7a48,5,696,10.41,19,0.01,0.8,5.764800999999997,40,10000
647d6994d7cd68e7e47b7a49,5,697,10.4,19,0.01,0.8,5.764800999999997,40,10000
647d6994d7cd68e7e47b7a4a,5,698,10.41,19,0.01,0.8,5.764800999999997,40,10000
647d6994d7cd68e7e47b7a4b,5,699,10.32,18,0.01,0.8,5.764800999999997,40,10000
647d6994d7cd68e7e47b7a4c,5,700,10.27,18,0.01,0.8,5.764800999999997,40,10000
647d6994d7cd68e7e47b7a4d,5,701,10.28,18,0.01,0.8,4.035360699999998,40,10000
647d6994d7cd68e7e47b7a4e,5,702,10.26,18,0.01,0.8,4.035360699999998,40,10000
647d6994d7cd68e7e47b7a4f,5,703,10.24,18,0.01,0.8,4.035360699999998,40,10000
647d6994d7cd68e7e47b7a50,5,704,10.21,18,0.01,0.8,4.035360699999998,40,10000
647d6994d7cd68e7e47b7a51,5,705,10.14,18,0.01,0.8,4.035360699999998,40,10000
647d6994d7cd68e7e47b7a52,5,706,10.15,18,0.01,0.8,4.035360699999998,40,10000
647d6994d7cd68e7e47b7a53,5,707,10.12,18,0.01,0.8,4.035360699999998,40,10000
647d6994d7cd68e7e47b7a54,5,708,10.11,18,0.01,0.8,4.035360699999998,40,10000
647d6994d7cd68e7e47b7a55,5,709,10.04,18,0.01,0.8,4.035360699999998,40,10000
647d6994d7cd68e7e47b7a56,5,710,10.03,18,0.01,0.8,4.035360699999998,40,10000
647d6994d7cd68e7e47b7a57,5,711,9.99,18,0.01,0.8,4.035360699999998,40,10000
647d6994d7cd68e7e47b7a58,5,712,9.96,18,0.01,0.8,4.035360699999998,40,10000
647d6994d7cd68e7e47b7a59,5,713,9.96,18,0.01,0.8,4.035360699999998,40,10000
647d6994d7cd68e7e47b7a5a,5,714,9.98,18,0.01,0.8,4.035360699999998,40,10000
647d6994d7cd68e7e47b7a5b,5,715,9.98,18,0.01,0.8,4.035360699999998,40,10000
647d6994d7cd68e7e47b7a5c,5,716,9.9,14,0.01,0.8,4.035360699999998,40,10000
647d6994d7cd68e7e47b7a5d,5,717,9.9,14,0.01,0.8,4.035360699999998,40,10000
647d6994d7cd68e7e47b7a5e,5,718,9.9,14,0.01,0.8,4.035360699999998,40,10000
647d6994d7cd68e7e47b7a5f,5,719,9.87,14,0.01,0.8,4.035360699999998,40,10000
647d6994d7cd68e7e47b7a60,5,720,9.85,14,0.01,0.8,4.035360699999998,40,10000
647d6994d7cd68e7e47b7a61,5,721,9.82,14,0.01,0.8,2.8247524899999985,40,10000
647d6994d7cd68e7e47b7a62,5,722,9.82,14,0.01,0.8,2.8247524899999985,40,10000
647d6994d7cd68e7e47b7a63,5,723,9.82,14,0.01,0.8,2.8247524899999985,40,10000
647d6994d7cd68e7e47b7a64,5,724,9.77,14,0.01,0.8,2.8247524899999985,40,10000
647d6994d7cd68e7e47b7a65,5,725,9.75,14,0.01,0.8,2.8247524899999985,40,10000
647d6994d7cd68e7e47b7a66,5,726,9.75,14,0.01,0.8,2.8247524899999985,40,10000
647d6994d7cd68e7e47b7a67,5,727,9.74,14,0.01,0.8,2.8247524899999985,40,10000
647d6994d7cd68e7e47b7a68,5,728,9.7,14,0.01,0.8,2.8247524899999985,40,10000
647d6994d7cd68e7e47b7a69,5,729,9.71,14,0.01,0.8,2.8247524899999985,40,10000
647d6994d7cd68e7e47b7a6a,5,730,9.72,14,0.01,0.8,2.8247524899999985,40,10000
647d6994d7cd68e7e47b7a6b,5,731,9.71,14,0.01,0.8,2.8247524899999985,40,10000
647d6994d7cd68e7e47b7a6c,5,732,9.69,14,0.01,0.8,2.8247524899999985,40,10000
647d6994d7cd68e7e47b7a6d,5,733,9.67,14,0.01,0.8,2.8247524899999985,40,10000
647d6994d7cd68e7e47b7a6e,5,734,9.66,14,0.01,0.8,2.8247524899999985,40,10000
647d6994d7cd68e7e47b7a6f,5,735,9.67,14,0.01,0.8,2.8247524899999985,40,10000
647d6994d7cd68e7e47b7a70,5,736,9.62,13,0.01,0.8,2.8247524899999985,40,10000
647d6994d7cd68e7e47b7a71,5,737,9.63,13,0.01,0.8,2.8247524899999985,40,10000
647d6994d7cd68e7e47b7a72,5,738,9.63,13,0.01,0.8,2.8247524899999985,40,10000
647d6994d7cd68e7e47b7a73,5,739,9.64,13,0.01,0.8,2.8247524899999985,40,10000
647d6994d7cd68e7e47b7a74,5,740,9.63,13,0.01,0.8,2.8247524899999985,40,10000
647d6994d7cd68e7e47b7a75,5,741,9.63,13,0.01,0.8,1.9773267429999988,40,10000
647d6994d7cd68e7e47b7a76,5,742,9.62,13,0.01,0.8,1.9773267429999988,40,10000
647d6994d7cd68e7e47b7a77,5,743,9.62,13,0.01,0.8,1.9773267429999988,40,10000
647d6994d7cd68e7e47b7a78,5,744,9.61,13,0.01,0.8,1.9773267429999988,40,10000
647d6994d7cd68e7e47b7a79,5,745,9.58,13,0.01,0.8,1.9773267429999988,40,10000
647d6994d7cd68e7e47b7a7a,5,746,9.59,13,0.01,0.8,1.9773267429999988,40,10000
647d6994d7cd68e7e47b7a7b,5,747,9.59,13,0.01,0.8,1.9773267429999988,40,10000
647d6994d7cd68e7e47b7a7c,5,748,9.57,13,0.01,0.8,1.9773267429999988,40,10000
647d6994d7cd68e7e47b7a7d,5,749,9.57,13,0.01,0.8,1.9773267429999988,40,10000
647d6994d7cd68e7e47b7a7e,5,750,9.57,13,0.01,0.8,1.9773267429999988,40,10000
647d6994d7cd68e7e47b7a7f,5,751,9.59,13,0.01,0.8,1.9773267429999988,40,10000
647d6994d7cd68e7e47b7a80,5,752,9.6,13,0.01,0.8,1.9773267429999988,40,10000
647d6994d7cd68e7e47b7a81,5,753,9.59,13,0.01,0.8,1.9773267429999988,40,10000
647d6994d7cd68e7e47b7a82,5,754,9.58,13,0.01,0.8,1.9773267429999988,40,10000
647d6994d7cd68e7e47b7a83,5,755,9.57,13,0.01,0.8,1.9773267429999988,40,10000
647d6994d7cd68e7e47b7a84,5,756,9.55,13,0.01,0.8,1.9773267429999988,40,10000
647d6994d7cd68e7e47b7a85,5,757,9.56,13,0.01,0.8,1.9773267429999988,40,10000
647d6994d7cd68e7e47b7a86,5,758,9.56,13,0.01,0.8,1.9773267429999988,40,10000
647d6994d7cd68e7e47b7a87,5,759,9.56,13,0.01,0.8,1.9773267429999988,40,10000
647d6994d7cd68e7e47b7a88,5,760,9.55,13,0.01,0.8,1.9773267429999988,40,10000
647d6994d7cd68e7e47b7a89,5,761,9.56,13,0.01,0.8,1.384128720099999,40,10000
647d6994d7cd68e7e47b7a8a,5,762,9.57,13,0.01,0.8,1.384128720099999,40,10000
647d6994d7cd68e7e47b7a8b,5,763,9.61,13,0.01,0.8,1.384128720099999,40,10000
647d6994d7cd68e7e47b7a8c,5,764,9.64,13,0.01,0.8,1.384128720099999,40,10000
647d6994d7cd68e7e47b7a8d,5,765,9.64,13,0.01,0.8,1.384128720099999,40,10000
647d6994d7cd68e7e47b7a8e,5,766,9.66,13,0.01,0.8,1.384128720099999,40,10000
647d6994d7cd68e7e47b7a8f,5,767,9.66,13,0.01,0.8,1.384128720099999,40,10000
647d6994d7cd68e7e47b7a90,5,768,9.64,13,0.01,0.8,1.384128720099999,40,10000
647d6994d7cd68e7e47b7a91,5,769,9.65,13,0.01,0.8,1.384128720099999,40,10000
647d6994d7cd68e7e47b7a92,5,770,9.66,13,0.01,0.8,1.384128720099999,40,10000
647d6994d7cd68e7e47b7a93,5,771,9.67,13,0.01,0.8,1.384128720099999,40,10000
647d6994d7cd68e7e47b7a94,5,772,9.66,13,0.01,0.8,1.384128720099999,40,10000
647d6994d7cd68e7e47b7a95,5,773,9.69,13,0.01,0.8,1.384128720099999,40,10000
647d6994d7cd68e7e47b7a96,5,774,9.66,13,0.01,0.8,1.384128720099999,40,10000
647d6994d7cd68e7e47b7a97,5,775,9.64,13,0.01,0.8,1.384128720099999,40,10000
647d6994d7cd68e7e47b7a98,5,776,9.62,13,0.01,0.8,1.384128720099999,40,10000
647d6994d7cd68e7e47b7a99,5,777,9.61,13,0.01,0.8,1.384128720099999,40,10000
647d6994d7cd68e7e47b7a9a,5,778,9.61,13,0.01,0.8,1.384128720099999,40,10000
647d6994d7cd68e7e47b7a9b,5,779,9.6,13,0.01,0.8,1.384128720099999,40,10000
647d6994d7cd68e7e47b7a9c,5,780,9.6,13,0.01,0.8,1.384128720099999,40,10000
647d6994d7cd68e7e47b7a9d,5,781,9.57,12,0.01,0.8,1.0,40,10000
647d6994d7cd68e7e47b7a9e,5,782,9.57,12,0.01,0.8,1.0,40,10000
647d6994d7cd68e7e47b7a9f,5,783,9.56,12,0.01,0.8,1.0,40,10000
647d6994d7cd68e7e47b7aa0,5,784,9.57,12,0.01,0.8,1.0,40,10000
647d6994d7cd68e7e47b7aa1,5,785,9.57,12,0.01,0.8,1.0,40,10000
647d6994d7cd68e7e47b7aa2,5,786,9.56,12,0.01,0.8,1.0,40,10000
647d6994d7cd68e7e47b7aa3,5,787,9.56,12,0.01,0.8,1.0,40,10000
647d6994d7cd68e7e47b7aa4,5,788,9.55,12,0.01,0.8,1.0,40,10000
647d6994d7cd68e7e47b7aa5,5,789,9.55,12,0.01,0.8,1.0,40,10000
647d6994d7cd68e7e47b7aa6,5,790,9.56,12,0.01,0.8,1.0,40,10000
647d6994d7cd68e7e47b7aa7,5,791,9.56,12,0.01,0.8,1.0,40,10000
647d6994d7cd68e7e47b7aa8,5,792,9.55,12,0.01,0.8,1.0,40,10000
647d6994d7cd68e7e47b7aa9,5,793,9.55,12,0.01,0.8,1.0,40,10000
647d6994d7cd68e7e47b7aaa,5,794,9.53,12,0.01,0.8,1.0,40,10000
647d6994d7cd68e7e47b7aab,5,795,9.54,12,0.01,0.8,1.0,40,10000
647d6994d7cd68e7e47b7aac,5,796,9.54,12,0.01,0.8,1.0,40,10000
647d6994d7cd68e7e47b7aad,5,797,9.55,12,0.01,0.8,1.0,40,10000
647d6994d7cd68e7e47b7aae,5,798,9.52,12,0.01,0.8,1.0,40,10000
647d6994d7cd68e7e47b7aaf,5,799,9.52,12,0.01,0.8,1.0,40,10000
647d6994d7cd68e7e47b7ab0,5,800,9.51,12,0.01,0.8,1.0,40,10000
647d6994d7cd68e7e47b7ab1,5,801,9.67,26,0.01,0.8,1.0,40,10000
